urn,name,la_name,type,phase,gender,status,admissions_policy,religious_character,easting,northing,lineage,lineage_open_date,grade_2020,grade_2020_published,grade_2020_urn,comparator_urns,comparator_names,comparator_dist_m,comparator_grades,comparator_median,first_fail,all_fails,research_candidate
100977,Stepney All Saints Church of England Secondary School,Tower Hamlets,Voluntary aided school,Secondary,Mixed,Open,Non-selective,Church of England,535821.0,181528.0,100977,1677-09-21,1.0,2015-12-10,100977,144700;133289;100978,Mulberry Stepney Green Mathematics and Computing College;Bishop Challoner Boys' School;Bishop Challoner Catholic School,237;495;602,2;2;1,2.0,C1: type Voluntary aided school,"C1: type Voluntary aided school | C2 (GIAS): Non-selective, religious character Church of England",False
100969,Stepney Green Mathematics and Computing College,Tower Hamlets,Community school,Secondary,Boys,Closed,Non-selective,Does not apply,535898.0,181752.0,100969,1677-09-21,2.0,2014-05-09,100969,144700;100977;133289,Mulberry Stepney Green Mathematics and Computing College;Stepney All Saints Church of England Secondary School;Bishop Challoner Boys' School,0;237;712,2;1;2,2.0,C1: closed 2018-02-28,C1: closed 2018-02-28 | C3: grade 2 not better than comparator median 2.0,False
100976,The Blessed John Roche Roman Catholic School,Tower Hamlets,Voluntary aided school,Secondary,Boys,Closed,Non-selective,Roman Catholic,537432.0,181208.0,100976,1677-09-21,,,,100966;143379;100965,Langdon Park Community School;St Paul's Way Trust School;Bow School,643;670;1392,2;1;2,2.0,C1: type Voluntary aided school; closed 2005-08-31,"C1: type Voluntary aided school; closed 2005-08-31 | C2 (GIAS): Non-selective, religious character Roman Catholic | C3: no grade in force on 2020-01-01",False
138202,Wapping High School,Tower Hamlets,Free schools,Secondary,Mixed,Open,Non-selective,None,534642.0,181343.0,138202,2012-09-01,2.0,2018-07-23,138202,143629;141133;100973,Mulberry School for Girls;London Enterprise Academy;Swanlea School,126;249;646,1;4;1,1.0,C3: grade 2 not better than comparator median 1.0,C3: grade 2 not better than comparator median 1.0,False
103080,Buxton School,Waltham Forest,Foundation school,All-through,Mixed,Open,Non-selective,None,539733.0,186151.0,103080 < 127032 < 127033 < 103093,1677-09-21,2.0,2017-12-12,103080,143274;139293;142644,Forest Gate Community School;Connaught School for Girls;Sarah Bonnell School,1014;1236;1546,1;2;2,2.0,C3: grade 2 not better than comparator median 2.0,C3: grade 2 not better than comparator median 2.0,False
127041,Cardinal Wiseman School,Waltham Forest,Voluntary aided school,Secondary,,Closed,,None,,,127041,1677-09-21,,,,,,,,,C1: type Voluntary aided school; closed 1988-08-31; no coordinates,C1: type Voluntary aided school; closed 1988-08-31; no coordinates,False
103108,Chingford Foundation School,Waltham Forest,Foundation school,Secondary,Mixed,Closed,Non-selective,None,538024.0,194236.0,103108,1677-09-21,2.0,2011-07-14,103108,138691;103097;102860,Chingford Foundation School;Heathcote School & Science College;Trinity Catholic High School,0;1397;2459,2;2;1,2.0,C1: closed 2012-08-31,C1: closed 2012-08-31 | C3: grade 2 not better than comparator median 2.0,False
138691,Chingford Foundation School,Waltham Forest,Academy converter,Secondary,Mixed,Open,Non-selective,None,538024.0,194236.0,138691 < 103108,1677-09-21,2.0,2014-12-04,138691,103097;102860;137558,Heathcote School & Science College;Trinity Catholic High School;Highams Park School,1397;2459;2498,2;1;2,2.0,C3: grade 2 not better than comparator median 2.0,C3: grade 2 not better than comparator median 2.0,False
103095,Connaught School for Girls,Waltham Forest,Community school,Secondary,Girls,Closed,Non-selective,Does not apply,539036.0,187172.0,103095,1677-09-21,2.0,2011-06-15,103095,139293;143385;103101,Connaught School for Girls;Norlington School and 6th Form;Leytonstone School,0;458;1065,2;2;2,2.0,C1: closed 2013-01-31,C1: closed 2013-01-31 | C3: grade 2 not better than comparator median 2.0,False
139293,Connaught School for Girls,Waltham Forest,Academy converter,Secondary,Girls,Open,Non-selective,Does not apply,539036.0,187172.0,139293 < 103095,1677-09-21,2.0,2011-06-15,103095,143385;103101;103080,Norlington School and 6th Form;Leytonstone School;Buxton School,458;1065;1236,2;2;2,2.0,C3: grade 2 not better than comparator median 2.0,C3: grade 2 not better than comparator median 2.0,False
127042,Corpus Christi High School,Waltham Forest,Voluntary aided school,Secondary,,Closed,,None,,,127042,1677-09-21,,,,,,,,,C1: type Voluntary aided school; closed 1988-08-31; no coordinates,C1: type Voluntary aided school; closed 1988-08-31; no coordinates,False
140957,"Eden Girls' School, Waltham Forest",Waltham Forest,Free schools,Secondary,Girls,Open,,Muslim,535685.0,190166.0,140957,2014-09-01,1.0,2017-06-22,140957,103100;140935;132727,Willowfield School;Harris Academy Tottenham;Walthamstow Academy,925;1260;1401,2;1;2,2.0,"C2 (GIAS): , religious character Muslim","C2 (GIAS): , religious character Muslim",False
103094,Frederick Bremer School,Waltham Forest,Community school,Secondary,Mixed,Open,Non-selective,Does not apply,538394.0,190293.0,103094 < 103099,1677-09-21,2.0,2016-01-11,103094,103106;103103;138859,Holy Family Catholic School;Walthamstow School for Girls;South Chingford Foundation School,604;1257;1283,2;1;2,2.0,C3: grade 2 not better than comparator median 2.0,C3: grade 2 not better than comparator median 2.0,False
103096,George Mitchell School,Waltham Forest,Community school,All-through,Mixed,Closed,Non-selective,Does not apply,537766.0,187341.0,103096,1900-01-01,2.0,2016-02-12,103096,145106;143385;145708,George Mitchell School;Norlington School and 6th Form;Lammas School,0;826;867,2;2;2,2.0,C1: closed 2018-12-31,C1: closed 2018-12-31 | C3: grade 2 not better than comparator median 2.0,False
145106,George Mitchell School,Waltham Forest,Academy converter,All-through,Mixed,Open,Non-selective,Does not apply,537766.0,187341.0,145106 < 103096,1900-01-01,2.0,2016-02-12,103096,143385;145708;139293,Norlington School and 6th Form;Lammas School;Connaught School for Girls,826;867;1281,2;2;2,2.0,C3: grade 2 not better than comparator median 2.0,C3: grade 2 not better than comparator median 2.0,False
103097,Heathcote School & Science College,Waltham Forest,Community school,Secondary,Mixed,Open,Non-selective,Does not apply,539369.0,193857.0,103097,1677-09-21,2.0,2018-10-25,103097,102860;138691;137558,Trinity Catholic High School;Chingford Foundation School;Highams Park School,1239;1397;2079,1;2;2,2.0,C3: grade 2 not better than comparator median 2.0,C3: grade 2 not better than comparator median 2.0,False
103107,Highams Park School,Waltham Forest,Voluntary aided school,Secondary,Mixed,Closed,Non-selective,None,538793.0,191859.0,103107,1677-09-21,1.0,2009-03-24,103107,137558;138859;102860,Highams Park School;South Chingford Foundation School;Trinity Catholic High School,0;1134;1553,2;2;1,2.0,C1: type Voluntary aided school; closed 2011-09-30,C1: type Voluntary aided school; closed 2011-09-30,False
137558,Highams Park School,Waltham Forest,Academy converter,Secondary,Mixed,Open,Non-selective,None,538793.0,191859.0,137558 < 103107,1677-09-21,2.0,2013-06-26,137558,138859;102860;103094,South Chingford Foundation School;Trinity Catholic High School;Frederick Bremer School,1134;1553;1616,2;1;2,2.0,C3: grade 2 not better than comparator median 2.0,C3: grade 2 not better than comparator median 2.0,False
103106,Holy Family Catholic School,Waltham Forest,Voluntary aided school,Secondary,Mixed,Open,Non-selective,Roman Catholic,538138.0,189746.0,103106,1677-09-21,2.0,2014-04-29,103106,103094;103103;132727,Frederick Bremer School;Walthamstow School for Girls;Walthamstow Academy,604;666;1611,2;1;2,2.0,C1: type Voluntary aided school,"C1: type Voluntary aided school | C2 (GIAS): Non-selective, religious character Roman Catholic | C3: grade 2 not better than comparator median 2.0",False
103105,Kelmscott School,Waltham Forest,Community school,Secondary,Mixed,Open,Non-selective,Does not apply,536724.0,188142.0,103105,1677-09-21,2.0,2016-07-11,103105,145708;145106;103100,Lammas School;George Mitchell School;Willowfield School,1094;1314;1393,2;2;2,2.0,C3: grade 2 not better than comparator median 2.0,C3: grade 2 not better than comparator median 2.0,False
145708,Lammas School,Waltham Forest,Academy converter,Secondary,Mixed,Open,Non-selective,Does not apply,536942.0,187070.0,145708 < 133287,2001-09-01,2.0,2017-06-29,133287,145106;103105;143385,George Mitchell School;Kelmscott School;Norlington School and 6th Form,867;1094;1659,2;2;2,2.0,C3: grade 2 not better than comparator median 2.0,C3: grade 2 not better than comparator median 2.0,False
